title,website_url,source,grades_or_ages,prices_mentioned,description
The Margaret Dishtowel Set,https://canonpress.com/products/the-margaret-dishtowel-set,Canon Press,,$30.00,"The pinks, reds, and greens of this new dishtowel set channel all the cheerful exuberance of Spring like a vase full of tulips! (And I’ve designed this set to coordinate with the Rosetta Drying Stone for an adorable full sink makeover!) I’ve had a long standing grudge about the way dishtowels seem to be divided into tw"
The Delft Dishtowel Set,https://canonpress.com/products/the-delft-dishtowel-set,Canon Press,,$30.00,"This new set of 100% cotton dishtowels is for the woman who loves the classics - you can’t really get more quintessential than blue and white! Like jeans and a white t-shirt, like antique willow ware dishes, like Delft tiles, like chinoiserie ginger jars, these towels are fresh and classic at the same time. (And I desi"
Crispin's Crew 16x32 Canvas,https://canonpress.com/products/crispins-crew-16x32-canvas,Canon Press,,$160.00,"Decorate your kids' wall with pirate gold in Forrest Dickison's twist on N. C. Wyeth's painting of ""Treasure Island."" • 1.25″ (3.18 cm) thick poly-cotton blend canvas • Canvas fabric weight: 10.15 +/- 0.74 oz./yd.² (344 g/m² +/- 25g/m²) • Fade-resistant • Hand-stretched over solid wood stretcher bars • Mounting bracket"
Girl Talk: How to Fight the Most Common Female Vices,https://canonpress.com/products/girl-talk-how-to-fight-the-most-common-female-vices,Canon Press,,$43.99,"What would you do if you were the Devil? If you want to pursue righteousness, you first need to understand your own temptation. These books shine a spotlight on your sin so you can fight it more effectively. My Dear Hemlock : Learn from the Devil what vices hide behind your virtues No Time to Be Dumb : Don't postpone y"
Recipe Cards,https://canonpress.com/products/recipe-cards,Canon Press,,$18.00,"Here is a brand new, super fun stocking stuffer just in time for Christmas! In this stack of 40 recipe cards, I have shuffled together 8 of my own designs. And just for fun, I put three family recipes in each set! I love having a recipe box stuffed with recipes I've collected over the years. But all too often, recipe c"
The Adventures of Penguin and Friends Complete Series,https://canonpress.com/products/the-adventures-of-penguin-and-friends-complete-series,Canon Press,,$56.97,"Travel the world with Penguin and Friends! Penguin Sets Sail Set sail with Penguin in this lovable wordless picture book about friendship, home, and the high seas. Penguin dreams of being a sea captain, but the other penguins only think about fish. So Penguin sets sail alone in search of friends and treasure galore. Ho"
"Canonball Pilgrims Thanksgiving - 16x32 Canvas (Limited Edition) feat. Crispin's Crew, Blah Blah, and Sir Badalot",https://canonpress.com/products/canonball-thanksgiving-16x32-canvas-limited-edition-1,Canon Press,,$160.00,"Thanksgiving only comes once a year, but you're invited to feast year-round with the Canonball crew, in Forrest Dickison's twist on N. C. Wyeth's ""Thanksgiving Feast."" This canvas print will be a perfect gift for any little turkeys you know! • 1.25″ (3.18 cm) thick poly-cotton blend canvas • Canvas fabric weight: 10.15"
"Single No Mas: Lessons, for Dating, Marriage, and Sexual Ethics",https://canonpress.com/products/single-no-mas-lessons-for-dating-marriage-and-sexual-ethics,Canon Press,,$100.43,"Don't lie about your afflictions The church tells young Christians that they need to call singleness a blessing, and are shocked by their rampant sexual sin. If God didn’t give you the gift of celibacy, endure the affliction of singleness without pretending it’s a blessing. Get the Guy : The first step to attracting a "
Douglas Wilson Complete Commentaries Bundle,https://canonpress.com/products/douglas-wilson-complete-commentaries-bundle,Canon Press,,$107.74,"In these six commentaries, Douglas Wilson works through Ephesians, Galatians, 1 & 2 Timothy, 1 & 2 Thessalonians, Titus, 1 Corinthians, and Revelation. Includes: One New Man: A Commentary on Galatians and Ephesians When the Man Comes Around : A Commentary on the Book of Revelation The Pillar of the Truth: A Commentary "
Canon+ Full-Access Membership,https://canonpress.com/products/canon-plus-free-trial,Canon Press,,$11.99-$179.99,"Everything Christian Families Need to Grow Up Become godly. Start your free trial of Canon+ ✅Access to all premium content ✅Download content for offline listening across your devices ✅Over 1,500 audiobooks, and new releases every week ✅Movies, documentaries, courses, classics, and kids shows Stream 7000+ hours of audio"
