title,website_url,source,grades_or_ages,prices_mentioned,description
Far Afield Logbook,https://www.bfbooks.com/products/far-afield-logbook,Beautiful Feet Books,,$14.95,"Each page of the Far Afield Logbook includes corresponding material for lessons in the Far Afield Teacher Guide. You will find pre-printed space for writing Wonder Word definitions, field note pages, prompts for reflection, placement pages for watercolor cards, and more. *We recommend that each student have their own n"
Far Afield Watercolor Cards,https://www.bfbooks.com/products/far-afield-watercolor-cards,Beautiful Feet Books,,$7.99,"This companion set for the Far Afield study includes 12 watercolor pages printed on quality watercolor paper. Sized at 6 x 9 inches, these cards fit perfectly into the 7 x 10 student notebook, making it easy to document discoveries and create beautiful nature-inspired artwork. *We highly recommend each student has thei"
The Inventors Secret,https://www.bfbooks.com/products/the-inventors-secret,Beautiful Feet Books,,$16.99,"Thomas Edison and Henry Ford started off as insatiably curious tinkerers. That curiosity led them to become inventors, with very different results. As Edison invented hit after commercial hit, gaining fame and fortune, Henry struggled to make a single invention (an affordable car) work. Witnessing Thomas's glorious car"
The Boy Whose Head Was Filled With Stars,https://www.bfbooks.com/products/the-boy-whose-head-was-filled-with-stars,Beautiful Feet Books,,$17.99,"This beautifully illustrated biography of Edwin Hubble explores the curiosity that he possessed from a young age, and the many questions that he asked about our universe. This book invites children to ponder these questions as well: How many stars are in the sky? How did the universe begin? Where did it come from? This"
Natural World,https://www.bfbooks.com/products/natural-world,Beautiful Feet Books,,$13.99,"The award-winning Curiositree: Natural World explores, through 67 exquisitely illustrated charts, the myriad ways in which plants and animals have adapted to survive. Discover the interconnectedness of the natural world and learn why living things look and behave the way they do in a series of visually compelling infor"
Watercolor in Nature,https://www.bfbooks.com/products/watercolor-in-nature,Beautiful Feet Books,,$21.99,"Bring the magic of the natural world to the page through dazzling works of art. Nature illustrator Rosalie Haizlett has hiked through countless forests with her sketchbook and watercolors, documenting the plants, animals and landscapes that she encounters. She has also taught tens of thousands of students to paint and "
Marjory Saves the Everglades,https://www.bfbooks.com/products/marjory-saves-the-everglades,Beautiful Feet Books,,$9.00,"From acclaimed children’s book biographer Sandra Neil Wallace comes the inspiring and little-known story of Marjory Stoneman Douglas, the remarkable journalist who saved the Florida Everglades from development and ruin. Marjory Stoneman Douglas didn’t intend to write about the Everglades but when she returned to Florid"
Charlotte's Bones,https://www.bfbooks.com/products/charlottes-bones,Beautiful Feet Books,,$8.95,"2019 Moonbeam Silver Medal Many thousands of years ago, when a sheet of ice up to a mile thick began to let go of the land, the Atlantic Ocean flooded great valleys that had been scooped out by glaciers, and the salty waves of an inland sea lapped the green hills of Vermont. Into this arm of the sea swam Charlotte. Her"
Texas History (4-6),https://www.bfbooks.com/products/texas-history-4-6,Beautiful Feet Books,Grades 4-6,$265.99,"Build a meaningful connection to the Lone Star State with this Texas state history curriculum for grades 4-6. Designed for families seeking a rich, literature-based approach to Texas homeschool social studies, this course helps students explore the people, events, geography, and culture that shaped Texas—while meeting "
One Thousand and One Arabian Nights,https://www.bfbooks.com/products/one-thousand-and-one-arabian-nights,Beautiful Feet Books,8Th Grade,$15.50,"A completely original version of the Arabian Nights by award-winning author Geraldine McCaughrean. In order to delay her inevitable execution, Queen Shahrazad tells her murdering husband, King Shahryar, a wonderfully exciting story every night. The brilliant storyteller preserves her life while relating tales of intrig"
Galveston’s Summer of the Storm,https://www.bfbooks.com/products/galveston-s-summer-of-the-storm,Beautiful Feet Books,,$16.95,"When fourteen-year-old Abby Kate boards the train in Austin to spend three weeks with her grandmother in Galveston, she’s full of excitement—about the train ride and the prospect of days on the beach, exploring Galveston with her cousin Jane, family picnics, and her grandmother’s good food. But things go wrong even bef"
Texas Tales Illustrated: The Trail Drives,https://www.bfbooks.com/products/texas-tales-illustrated-the-trail-drives,Beautiful Feet Books,,$4.95,"Drawing upon the increasing popularity of graphic novels among young readers, Texas Tales Illustrated: The Trail Drives, #2 is an innovative retelling of the cattle drive era, sure to become an invaluable classroom resource. Author Mike Kearby and illustrator Mack White designed the book for use in seventh grade Texas "
A Paradise Called Texas,https://www.bfbooks.com/products/a-paradise-called-texas,Beautiful Feet Books,,$11.95,"Searching for a better life, Mina, Papa, and Mama left their German fatherland aboard the brig Margaretha , bound for Texas. They had been told it was the paradise of North America, but when Mina steps onto the desolate beach at Indian Point on a cold December day in 1845, she wants to go back to Germany and Opa's cozy"
Texas History 4-6 Teacher Guide (Download),https://www.bfbooks.com/products/texas-history-teacher-guide-download,Beautiful Feet Books,Grades 4–6,$27.95,"Build a meaningful connection to the Lone Star State with this Texas history teacher guide for grades 4–6. Designed for families seeking a rich, literature-based approach to Texas homeschool social studies, this guide helps students explore the people, events, geography, and culture that shaped Texas—while meeting Texa"
Texas Map,https://www.bfbooks.com/products/texas-map,Beautiful Feet Books,,$15.95,"This map of Texas is the perfect companion for your Texas history studies! Printed on heavy-duty card stock, it invites students to label cities, the capital, rivers, regions, landmarks, and more while coloring and personalizing the state as they learn. The map measures 36"" x 24"" and folds down to 12"" x 9"" for easy sto"
The Indians of Texas,https://www.bfbooks.com/products/the-indians-of-texas,Beautiful Feet Books,,$17.95,
We Asked for Nothing,https://www.bfbooks.com/products/we-asked-for-nothing,Beautiful Feet Books,,$17.95,"In 1528, the conquistador Alvar Nunez Cabeza de Vaca escaped a hostile reception in Florida only to be shipwrecked off the coast of Texas. For the next eight years, he lived among the native tribes of the Southwest while he journeyed towards the safety of the Spanish settlements in Mexico. He and three companions survi"
Susanna of the Alamo,https://www.bfbooks.com/products/susanna-of-the-alamo,Beautiful Feet Books,,$11.95,"“Remember the Alamo!” is one of the most familiar battle cries in American history, yet few know about the brave woman who inspired it. Susanna Dickinson’s story reveals the crucial role she played during that turbulent period in Texas-American history."
All Different Now,https://www.bfbooks.com/products/all-different-now,Beautiful Feet Books,,$16.99,"Through the eyes of one little girl, All Different Now tells the story of the first Juneteenth, the day freedom finally came to the last of the slaves in the South. Since then, the observance of June 19 as African American Emancipation Day has spread across the United States and beyond. This stunning picture book inclu"
Texas History for Kids,https://www.bfbooks.com/products/texas-history-for-kids,Beautiful Feet Books,,$18.99,"Encapsulating the 500-year saga of the one-of-a-kind state of Texas, this interactive book takes readers from the founding of the Spanish Missions and the victory at San Jacinto to the Great Storm that destroyed Galveston and the establishment of NASA’s Mission Control in Houston while covering everything in between. T"
"Black Cowboys, Wild Horses",https://www.bfbooks.com/products/black-cowboys-wild-horses,Beautiful Feet Books,,$8.99,"Bob Lemmons is famous for his ability to track wild horses. He rides his horse, Warrior, picks up the trail of mustangs, then runs with them day and night until they accept his presence. Bob and Warrior must then challenge the stallion for leadership of the wild herd. A victorious Bob leads the mustangs across the wide"
Texas History 4-6 Teacher Guide,https://www.bfbooks.com/products/texas-history-teacher-guide,Beautiful Feet Books,Grades 4–6,$28.95,"Build a meaningful connection to the Lone Star State with this Texas history teacher guide for grades 4–6. Designed for families seeking a rich, literature-based approach to Texas homeschool social studies, this guide helps students explore the people, events, geography, and culture that shaped Texas—while meeting Texa"
The Truth About Sparrows,https://www.bfbooks.com/products/the-truth-about-sparrows,Beautiful Feet Books,,$19.99,"Sadie Wynn doesn't want a new life; her old one suits her just fine. But times are hard in drought-plagued Missouri, and Daddy thinks they'll be better off in Texas. Sadie hates this strange new place, where even children must work at the cannery to help make ends meet and people are rude to her disabled father. Yet wh"
Caleb's Choice,https://www.bfbooks.com/products/calebs-choice,Beautiful Feet Books,,$6.99,"Caleb finds himself in a quandary in which he must choose between following the law or breaking it in order to do what he feels is morally right, when he is asked to help sneak two runaway slaves to freedom through the Texas Underground Railroad."
The Story of Texas,https://www.bfbooks.com/products/the-story-of-texas,Beautiful Feet Books,,$17.95,"This picture book tells you about some of the great events of Texas history and the kinds of people who made the events. Tribes of Indians were the first people to come to the area now known as Texas. For many thousands of years their habits of outdoor living remained virtually unchanged. in 1519 the first Europeans, a"
Twenty Texans,https://www.bfbooks.com/products/twenty-texans,Beautiful Feet Books,,$18.99,"Biographies of twenty men and women in Texan history, from the Mexican rebel Lorenzo de Zavala to the politician Barbara Jordan."
Texas Notebook,https://www.bfbooks.com/products/texas-notebook,Beautiful Feet Books,,$9.95,"Each page of the Texas Notebook includes corresponding material for each given lesson in our Texas History curriculum. You will find pre-printed vocabulary words for writing definitions, maps to label, prompts for reflection, and more. We recommend that each student have their own notebook."
Family Pictures,https://www.bfbooks.com/products/family-pictures,Beautiful Feet Books,,$10.95,"Family Pictures is the story of Carmen Lomas Garza's girlhood in Kingsville, Texas: celebrating birthdays, making tamales, picking cactus, and confiding to her sister her dreams of becoming an artist. These day-to-day experiences are told through fifteen paintings and stories, each focusing on a different aspect of Car"
Still Dreaming,https://www.bfbooks.com/products/still-dreaming,Beautiful Feet Books,,$19.99,"Faced with the prospect of being separated from each other, a young boy and his family make the difficult decision to leave their home and begin a journey filled with uncertainty. On the road, they meet other people like them. Families with deep roots tied to the land. Others that helped build the railroads. Some were "
The Bookling Society 2026 Membership,https://www.bfbooks.com/products/the-bookling-society-2026-annual-membership-oos,Beautiful Feet Books,,$348.00,The Bookling Society is back for 2026 and another year of epic stories! Each unique subscription box (shipped to your door monthly) will bring you and your children together around engaging characters sparking meaningful and important conversations. The people your children will learn about over the next year faced har
Anno's China (PB),https://www.bfbooks.com/products/annos-china-pb,Beautiful Feet Books,K; 3Rd Grade,$13.95,"Allow Anno to be your guide to China. Through delightfully detailed watercolors, readers will explore this vast and varied land where calligraphers bestow good fortune, birds fish for men, and dragons dance. Stand with Anno on the Great Wall, visit bustling villages where the streets are waterways and everyone, even ho"
Beautiful Feet Books Gift Card,https://www.bfbooks.com/products/beautiful-feet-books-gift-card,Beautiful Feet Books,,$50.00-$1000.00,
'Book of' Collection,https://www.bfbooks.com/products/book-of-collection,Beautiful Feet Books,,$89.95,"Introduce your family to cultural wonders of the world with our “Book of” Collection — three beautiful coffee-table books: Book of Nations, Book of Artists, and Book of Music. Beloved by children and adults alike, these books will become favorites you return to time and time again. Filled with fascinating facts and gor"
Teaching Character K-3 Teacher Guide,https://www.bfbooks.com/products/sg-teaching-character-primary-teacher-guide,Beautiful Feet Books,K,$29.95,"Nurture Character through the power of story. Rooted in impactful literature and structured around the fruits of the Spirit—love, joy and peace—our Teaching Character curriculum pairs timeless picture books with Scripture readings, thoughtful discussion prompts, and hands-on activities. With a gentle, flexible schedule"
Sprouting Wings,https://www.bfbooks.com/products/sprouting-wings,Beautiful Feet Books,,$8.99,"This biography shares the story of James Herman Banning, a trailblazing African American aviator who became the first Black pilot to fly across the United States, showcasing courage, ambition, and determination."
Unbound: The Life and Art of Judith Scott,https://www.bfbooks.com/products/unbound-the-life-and-art-of-judith-scott,Beautiful Feet Books,,$8.99,"Judith Scott was born with Down syndrome. She was deaf, and never learned to speak. She was also a talented artist. Judith was institutionalized until her sister Joyce reunited with her and enrolled her in an art class. Judith went on to become an artist of renown with her work displayed in museums and galleries around"
Girl Running,https://www.bfbooks.com/products/girl-running,Beautiful Feet Books,,$8.99,"This inspiring story tells of Bobbi Gibb, the first woman to run the Boston Marathon, and her determination to pursue her dream despite the rules that tried to hold her back."
Red & Lulu,https://www.bfbooks.com/products/red-lulu,Beautiful Feet Books,,$8.99,"Red and Lulu make their nest in a particularly beautiful evergreen tree. It shades them in the hot months and keeps them cozy in the cold months, and once a year the people who live nearby string lights on their tree and sing a special song: O Christmas Tree, O Christmas Tree. But one day, something unthinkable happens"
Cher Ami,https://www.bfbooks.com/products/cher-ami,Beautiful Feet Books,,$8.99,"This is the remarkable true story of Cher Ami, a brave carrier pigeon who delivered a crucial message during World War I and helped save nearly 200 soldiers despite being injured."
The Gift of the Magi,https://www.bfbooks.com/products/the-gift-of-the-magi,Beautiful Feet Books,,$6.50,"One of our very favorite Christmas stories that we read every year!!! One dollar and eighty-seven cents is all the money Della has in the world to buy her beloved husband a Christmas present. She has nothing to sell except her only treasure — her long, beautiful brown hair. Set in New York at the turn of the twentieth "
Perkins Perfect Purple,https://www.bfbooks.com/products/perkins-perfect-purple,Beautiful Feet Books,,$8.99,"The true story of William Henry Perkin, the young inventor who accidentally created the first synthetic purple dye, changing science, fashion, and manufacturing forever."
"I am Mozart, Too",https://www.bfbooks.com/products/i-am-mozart-too,Beautiful Feet Books,,$8.99,"I Am Mozart Too is a beautifully illustrated tribute to creativity, perseverance, and the unshakeable call to make music. Inspired by the life of Maria Anna “Nannerl” Mozart—Wolfgang’s brilliant older sister—this story shines a light on the extraordinary talent history nearly erased. Through lyrical prose and stirring "
A Dream of Flight,https://www.bfbooks.com/products/a-dream-of-flight,Beautiful Feet Books,,$8.99,"This book explores the early dreamers and inventors who pursued the idea of human flight, highlighting imagination, persistence, and innovation."
Madame Saqui,https://www.bfbooks.com/products/madame-saqui,Beautiful Feet Books,,$8.99,"This story follows Madame Saqui, the famous French tightrope walker who dazzled audiences during the era of the French Revolution with grace, courage, and determination."
"Thank You, Mr. Falker",https://www.bfbooks.com/products/thank-you-mr-falker,Beautiful Feet Books,,$7.99,"In Thank You, Mr. Falker, Patricia Polacco shares her true story of overcoming reading difficulties through the support of a remarkable teacher. When young Trisha enters school excited to read, she quickly begins to struggle—and classmates’ teasing makes things worse. But Mr. Falker recognizes her challenges, helps her"
Covered in Color,https://www.bfbooks.com/products/covered-in-color,Beautiful Feet Books,,$8.99,"This vibrant biography explores the life of Helen Frankenthaler, an artist who transformed modern painting with bold colors, creativity, and innovative techniques."
Snowy Day,https://www.bfbooks.com/products/the-snowy-day,Beautiful Feet Books,,$3.99,"The magic and wonder of winter’s first snowfall is perfectly captured in Ezra Jack Keat’s Caldecott Medal-winning picture book. This celebrated classic has been shared by generations of readers and listeners, a must-have for every child’s bookshelf. In 1962, a little boy named Peter put on his snowsuit and stepped out "
Breaking Through the Clouds,https://www.bfbooks.com/products/breaking-through-the-clouds,Beautiful Feet Books,,$18.99,"Writer Sandra Nickel and illustrator Helena Perez Garcia’s Breaking Through the Clouds is an inspiring picture book biography about the meteorologist whose discoveries helped us understand how weather works. When Joanne Simpson (1923–2010) was a girl, she sailed her boat beneath the puffy white clouds of Cape Cod. As a"
The Trailblazing Life of Daniel Boone,https://www.bfbooks.com/products/trailblazing-life-of-daniel-boone,Beautiful Feet Books,,$10.99,Daniel Boone's story is every young adventurer's fantasy: A childhood in Pennsylvania spent hunting on lands shared with Native Americans; a coming-of-age fighting in the French and Indian War; and the fulfillment of a life's dream with the blazing of the Wilderness Road across the Appalachian Mountains and the settlin
