title,website_url,source,grades_or_ages,prices_mentioned,description
Famous Figures Of Ancient Times,https://welltrainedmind.com/p/fam-ancient-times/,Well-Trained Mind,Grades K-12,$150.00,"Unlike regular paper dolls, these figures move – a great resource for hands-on history! From Hammurabi to Alexander the Great, this volume includes twenty sturdy figures from ancient times to cut out and assemble."
Famous Figures Of Modern Times,https://welltrainedmind.com/p/faf-mod/,Well-Trained Mind,Grades K-12,$150.00,"Make 21 articulated puppets of the men and women who shaped the modern world. Young history-fans will love learning about, assembling, and playing with figures from Indian warrior Crazy Horse to astronaut Neil Armstrong."
"Famous Figures Of The American Revolution, Expanded Edition",https://welltrainedmind.com/p/faf-am-rev-expanded/,Well-Trained Mind,Grades K-12,$150.00,"Updated with 5 new figures for America's 250th birthday!Fight for liberty with Lafayette, Speak out for freedom with John Adams, explore the wilderness with Daniel Boone, protect your people with Joseph Brant, and more! These movable paper figures to cut, color, and assemble let your children create new stories using m"
Famous Figures Of The Civil War,https://welltrainedmind.com/p/fam-civil-war/,Well-Trained Mind,Grades K-12,$150.00,"From soldiers and nurses to presidents and anti-slavery crusaders! These ten movable paper figures to cut, color, and assemble are a great resource for hands-on history."
Famous Figures Of The Early Modern Era,https://welltrainedmind.com/p/fam-early-modern-era/,Well-Trained Mind,Grades K-12,$150.00,"Explore new territories with Sacagawea, investigate the laws of motion with Sir Isaac Newton, or invade Russia with Napoleon. These 21 movable paper figures to cut, color, and assemble let your children create new stories using famous people from the early modern era, corresponding to The Story of the World, Volume 3."
Famous Figures Of The Middle Ages & Renaissance,https://welltrainedmind.com/p/fam-med-times/,Well-Trained Mind,Grades K-12,$150.00,"Unlike regular paper dolls, these figures move – a great resource for hands-on history! From Ghengis Khan to Joan of Arc, this volume includes twenty-one sturdy figures from the Middle Ages and Renaissance times to cut out and assemble."
Famously Funny: A Collection Of Beloved Stories And Poems,https://welltrainedmind.com/p/famously-funny-collection-beloved-stories-poems/,Well-Trained Mind,Grades K-12,$150.00,"Laugh your way through literature with these hilarious stories and poems. Adapted and narrated by Jim Weiss, this collection will delight and amuse the whole family."
Fifth Grade Math With Confidence Instructor Guide,https://welltrainedmind.com/p/5gm-bundle/,Well-Trained Mind,Grades K-12,$150.00,"Teach Fifth Grade Math with confidence! This scripted, open-and-go program from math educator Kate Snow will give you the tools you need to teach math with confidence–even if it’s been years since you learned these concepts yourself. Engaging, hands-on lessons will help your child develop a strong understanding of math"
Fifth Grade Math With Confidence Student Workbook A,https://welltrainedmind.com/p/5gm-stud-a/,Well-Trained Mind,Grades K-12,$150.00,Learn Fifth Grade Math with confidence! Use Workbooks Part A and Part B to teach and reinforce the lessons in the Fifth Grade Math with Confidence Instructor Guide.
Fifth Grade Math With Confidence Student Workbook B,https://welltrainedmind.com/p/5gm-stud-b/,Well-Trained Mind,Grades K-12,$150.00,Learn Fifth Grade Math with confidence! Use Workbooks Part A and Part B to teach and reinforce the lessons in the Fifth Grade Math with Confidence Instructor Guide.
