title,website_url,source,grades_or_ages,prices_mentioned,description
Grade 1 Science,https://www.science.edu/acellus/course/grade-1-science/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 1 Science.
Grade 1 Social Studies,https://www.science.edu/acellus/course/grade-1-social-studies/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 1 Social Studies.
Grade 1 Special Learning,https://www.science.edu/acellus/course/grade-1-special-learning/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 1 Special Learning.
Grade 2 Language Arts/Reading,https://www.science.edu/acellus/course/grade-2-language-artsreading/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 2 Language Arts/Reading.
Grade 2 Math,https://www.science.edu/acellus/course/grade-2-math/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 2 Math.
Grade 2 Science,https://www.science.edu/acellus/course/grade-2-science/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 2 Science.
Grade 2 Social Studies,https://www.science.edu/acellus/course/grade-2-social-studies-course/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 2 Social Studies.
Grade 3 Language Arts/Reading,https://www.science.edu/acellus/course/grade-3-language-artsreading/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 3 Language Arts/Reading.
Grade 3 Math,https://www.science.edu/acellus/course/grade-3-math/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 3 Math.
Grade 3 Science,https://www.science.edu/acellus/course/grade3science/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 3 Science.
Grade 3 Science,https://www.science.edu/acellus/course/acellus-grade-3-science/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 3 Science.
Grade 3 Social Studies,https://www.science.edu/acellus/course/grade-3-social-studies-course/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 3 Social Studies.
Grade 4 Language Arts/Reading,https://www.science.edu/acellus/course/grade-4-language-artsreading/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 4 Language Arts/Reading.
Grade 4 Math,https://www.science.edu/acellus/course/grade-4-math-course/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 4 Math.
Grade 4 Science,https://www.science.edu/acellus/course/grade-4-science/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 4 Science.
Grade 4 Social Studies,https://www.science.edu/acellus/course/grade-4-social-studies-course/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 4 Social Studies.
Grade 5 Language Arts/Reading,https://www.science.edu/acellus/course/grade-5-language-artsreading/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 5 Language Arts/Reading.
Grade 5 Math,https://www.science.edu/acellus/course/grade-5-math/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 5 Math.
Grade 5 Science,https://www.science.edu/acellus/course/grade-5-science/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 5 Science.
Grade 5 Social Studies,https://www.science.edu/acellus/course/grade-5-social-studies/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 5 Social Studies.
Grade 6 Language Arts,https://www.science.edu/acellus/course/grammar-and-composition-1/,Power Homeschool / Acellus,Grades 6-8,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 6 Language Arts.
Grade 6 Math,https://www.science.edu/acellus/course/grade-6-math/,Power Homeschool / Acellus,Grades 6-8,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 6 Math.
Grade 6 Social Studies,https://www.science.edu/acellus/course/world-history-geography-1/,Power Homeschool / Acellus,Grades 6-8,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 6 Social Studies.
Grade 7 Language Arts,https://www.science.edu/acellus/course/grammar-and-composition-2/,Power Homeschool / Acellus,Grades 6-8,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 7 Language Arts.
Grade 7 Math,https://www.science.edu/acellus/course/grade-7-math/,Power Homeschool / Acellus,Grades 6-8,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 7 Math.
Grade 7 Social Studies,https://www.science.edu/acellus/course/world-history-geography-2/,Power Homeschool / Acellus,Grades 6-8,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 7 Social Studies.
Grade 8 Language Arts,https://www.science.edu/acellus/course/grammar-and-composition-3/,Power Homeschool / Acellus,Grades 6-8,$99/mo (Power Homeschool subscription),Acellus online video course: Grade 8 Language Arts.
Grade K Special Learning,https://www.science.edu/acellus/course/grade-k-special-learning/,Power Homeschool / Acellus,,$99/mo (Power Homeschool subscription),Acellus online video course: Grade K Special Learning.
High School Emotional Intelligence I,https://www.science.edu/acellus/course/high-school-emotional-intelligence-i/,Power Homeschool / Acellus,Grades 9-12,$99/mo (Power Homeschool subscription),Acellus online video course: High School Emotional Intelligence I.
High School Equivalency Exam Prep – Mathematics,https://www.science.edu/acellus/course/hs-equivalency-exam-prep-math/,Power Homeschool / Acellus,Grades 9-12,$99/mo (Power Homeschool subscription),Acellus online video course: High School Equivalency Exam Prep – Mathematics.
High School Equivalency Exam Prep – Reading/Language Arts,https://www.science.edu/acellus/course/hs-equivalency-exam-prep-lang-arts/,Power Homeschool / Acellus,Grades 9-12,$99/mo (Power Homeschool subscription),Acellus online video course: High School Equivalency Exam Prep – Reading/Language Arts.
High School Equivalency Exam Prep – Science,https://www.science.edu/acellus/course/hs-equivalency-exam-prep-science/,Power Homeschool / Acellus,Grades 9-12,$99/mo (Power Homeschool subscription),Acellus online video course: High School Equivalency Exam Prep – Science.
