title,website_url,source,grades_or_ages,prices_mentioned,description
2022 Homeschool Market Survey Report,https://theoldschoolhouse.com/product/2022homeschoolmarketsurveyreport/,The Old Schoolhouse Store,,$1895.00,"Dramatic shifts in homeschooling statistics demand dramatic changes in advertising. What do today’s homeschool families actually want, and how do they decide what to purchase? Find out! Consult the new 2022 Homeschool Market Survey Report . It’s here to help you get your product into the hands of homeschoolers."
Homeschooling: You Are Not Alone,https://theoldschoolhouse.com/product/homeschooling-you-are-not-alone/,The Old Schoolhouse Store,,$0.00,Dreaming about the next year of homeschooling? Here’s your FREE digital supplement for back-to-school planning and ongoing support. Enjoy this collection of articles that will take you back to what matters most and remind you that you are not alone.
Prophets Poster,https://theoldschoolhouse.com/product/prophets-poster-2/,The Old Schoolhouse Store,,$8.00,Display the names of the prophets as you study the Old Testament.
Let’s Learn our ABC’s Poster,https://theoldschoolhouse.com/product/lets-learn-our-abcs-poster/,The Old Schoolhouse Store,,$18.00,Learning fun for your little one!
Count with Me Poster,https://theoldschoolhouse.com/product/count-with-me-poster-2/,The Old Schoolhouse Store,,$18.00,Count on happy days with your little homeschooler.
"U.S. Branches of Federal, State, and Local Governments Poster",https://theoldschoolhouse.com/product/u-s-branches-of-federal-state-and-local-governments-poster/,The Old Schoolhouse Store,,$8.00,"“Public business, my son, must always be done by somebody.”—John Adams"
The Thirteen Colonies by Date Poster,https://theoldschoolhouse.com/product/the-thirteen-colonies-by-date-poster/,The Old Schoolhouse Store,,$8.00,Can you name the thirteen colonies?
Cloud Types Poster,https://theoldschoolhouse.com/product/cloud-types-poster/,The Old Schoolhouse Store,,$8.00,“The sky is the daily bread of the eyes.” —Ralph Waldo Emerson.
Types of Poetry Poster,https://theoldschoolhouse.com/product/types-of-poetry-poster/,The Old Schoolhouse Store,,$8.00,How do we love this poster? Let us count the ways.
Ordinal Numbers Poster,https://theoldschoolhouse.com/product/ordinal-numbers-poster/,The Old Schoolhouse Store,,$8.00,Introduce your little one to the ordinals—and some friendly chickens.
Common Greek Roots Poster,https://theoldschoolhouse.com/product/common-greek-roots-poster/,The Old Schoolhouse Store,,$8.00,Is it all Greek to you?
Common Latin Roots Poster,https://theoldschoolhouse.com/product/common-latin-roots-poster/,The Old Schoolhouse Store,,$8.00,"Veni, vidi, vici. Et cetera."
