title,website_url,source,grades_or_ages,prices_mentioned,description
Biology Build-Your-Own Set,https://www.apologia.com/shop/biology-curriculum-course-set/,Apologia,9th Grade; 10th Grade; High School,$90.75 (was $121.00),"Build the Apologia Biology course set that fits your student perfectly. Choose only the resources you need for a strong, successful year of Biology — and enjoy savings when you bundle. Select your options below to customize your course set, then add everything to your cart in one easy step."
Chemistry Build-Your-Own Set,https://www.apologia.com/shop/chemistry-curriculum-course-set/,Apologia,10th Grade; 11th Grade; High School,$90.75 (was $121.00),"Build the Apologia Chemistry course set that fits your student perfectly. Choose only the resources you need for a strong, successful year of Chemistry — and enjoy savings when you bundle. Select your options below to customize your course set, then add everything to your cart in one easy step."
Marine Biology Build-Your-Own Set,https://www.apologia.com/shop/marine-biology-curriculum-course-set/,Apologia,10th Grade; 11th Grade; 12th Grade; High School,$90.75 (was $121.00),"Build the Apologia Marine Biology course set that fits your student perfectly. Choose only the resources you need for a strong, successful year studying marine life — and enjoy savings when you bundle. Select your options below to customize your course set, then add everything to your cart in one easy step."
Physics Build-Your-Own Set,https://www.apologia.com/shop/physics-curriculum-course-set/,Apologia,11th Grade; 12th Grade; High School,$90.75 (was $121.00),"Build the Apologia Physics course set that fits your student perfectly. Choose only the resources you need for a strong, successful year of Physics — and enjoy savings when you bundle. Select your options below to customize your course set, then add everything to your cart in one easy step."
Health and Nutrition Build-Your-Own Set,https://www.apologia.com/shop/health-and-nutrition-curriculum-course-set/,Apologia,9th Grade; 10th Grade; 11th Grade; 12th Grade; High School,$89.25 (was $119.00),"Build the Apologia Health and Nutrition course set that fits your student perfectly. Choose only the resources you need for a strong, successful year studying health and nutrition — and enjoy savings when you bundle. Select your options below to customize your course set, then add everything to your cart in one easy step."
Advanced Biology Build-Your-Own Set,https://www.apologia.com/shop/advanced-biology-curriculum-course-set/,Apologia,11th Grade; 12th Grade; High School,$90.75 (was $121.00),"Build the Apologia Advanced Biology course set that fits your student perfectly. Choose only the resources you need for a strong, successful year studying the human body — and enjoy savings when you bundle. Select your options below to customize your course set, then add everything to your cart in one easy step."
Advanced Chemistry Build-Your-Own Set,https://www.apologia.com/shop/advanced-chemistry-curriculum-course-set/,Apologia,11th Grade; 12th Grade; High School,$90.75 (was $121.00),"Build the Apologia Advanced Chemistry course set that fits your student perfectly. Choose only the resources you need for a strong, successful year studying chemistry — and enjoy savings when you bundle. Select your options below to customize your course set, then add everything to your cart in one easy step."
Advanced Physics Build-Your-Own Set,https://www.apologia.com/shop/advanced-physics-curriculum-course-set/,Apologia,12th Grade; High School,$90.75 (was $121.00),"Build the Apologia Advanced Physics course set that fits your student perfectly. Choose only the resources you need for a strong, successful year studying physics — and enjoy savings when you bundle. Select your options below to customize your course set, then add everything to your cart in one easy step."
Preschool Science: Exploring Creation Together,https://www.apologia.com/shop/preschool-science-student-text/,Apologia,Preschool; Kindergarten,$42.00,"Preschool Science: Exploring Creation Together is a God-honoring preschool science curriculum full of hands-on, minds-on, and hearts-on activities that develop the most vital learning tools your child possesses – unique God-given talents and abilities!"
Astronomy Textbook,https://www.apologia.com/shop/astronomy-2nd-edition-textbook/,Apologia,Kindergarten; 1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary,$55.00,"Author Jeannie Fulbright and NASA engineer Damian Ludwiczak team up to deliver Exploring Creation with Astronomy , 2nd Edition. This is part of the award-winning Young Explorer Series, voted #1 in homeschool science curriculum . This elementary Astronomy science textbook explores the far reaches of the universe and points students to the God that created it."
Astronomy Notebooking Journal,https://www.apologia.com/shop/astronomy-regular-notebooking-journal-2nd-edition/,Apologia,1st Grade; 2nd Grade; 3rd Grade; 4th Grade; 5th Grade; 6th Grade; Elementary; Kindergarten,$39.00,"Apologia’s Astronomy Notebooking Journal engages students through writing, drawing, and hands-on activities, strengthening comprehension while helping them take ownership of their learning and proudly showcase their work."
