title,website_url,source,grades_or_ages,prices_mentioned,description
PreCalculus Instruction Manual,https://store.demmelearning.com/products/precalculus-instruction-manual,Demme Learning Store,11th Grade; 12th Grade; High School,$52.20,"The PreCalculus Instruction Manual features just the resources instructors need to teach this level. In this level, you and your student will confidently explore classic trigonometry, advanced algebra and more to achieve a solid grasp of th"
PreCalculus Set,https://store.demmelearning.com/products/precalculus-set,Demme Learning Store,11th Grade; 12th Grade; High School,$160.18,"Empower your student with this comprehensive set designed to provide everything you need to get started in the PreCalculus level of Math-U-See. The PreCalculus Set comes complete with every component necessary for success, including Instruc"
PreCalculus Student Workbook and Tests,https://store.demmelearning.com/products/precalculus-student-workbook-and-tests,Demme Learning Store,11th Grade; 12th Grade; High School,$48.00,"Equip your student with the PreCalculus materials they need to take their learning to the next level. The PreCalculus Student Workbook and Tests features just the student resources, including the PreCalculus Student Workbook and Tests bookl"
Primer DVD,https://store.demmelearning.com/products/primer-dvd,Demme Learning Store,Preschool; Kindergarten; Ages 4-5,$32.00,"The Primer DVD features the videos instructors need to teach this level. In this level, you and your student will confidently explore math for beginners , becoming familiar with “doing math” and the mastery of concepts and skills. Your stud"
Primer Instruction Manual,https://store.demmelearning.com/products/primer-instructor-manual,Demme Learning Store,Preschool; Kindergarten; Ages 4-5,$28.80,"The Primer Instruction Manual includes the resources instructors need to teach this level. In this level, you and your student will confidently explore math for beginners , becoming familiar with “doing math” and the mastery of concepts and"
Primer Set,https://store.demmelearning.com/products/primer-set,Demme Learning Store,Preschool; Kindergarten; Ages 4-5,$205.63,"Empower your student with this comprehensive set designed to provide everything you need to get started in the Primer level of Math-U-See. The Primer Set comes complete with every component necessary for success, including Instruction Manua"
Primer Student Workbook,https://store.demmelearning.com/products/primer-student-workbook,Demme Learning Store,Preschool; Kindergarten; Ages 4-5,$40.00,"Equip your student with the materials they need to take their learning to the next level. The Primer Student Workbook features just the student resources. In this level, you and your student will confidently explore Primer math concepts , b"
Wooden Magnetic Integer Blocks,https://store.demmelearning.com/products/teacher-magnetic-blocks,Demme Learning Store,All Levels; K-12,$122.00,"Visualize math concepts in new ways with the Wooden Magnetic Integer Blocks! These colorful blocks offer a concrete way to demonstrate integers, addition, subtraction, multiplication, and other foundational math skills. The blocks are color"
Zeta DVD,https://store.demmelearning.com/products/zeta-dvd,Demme Learning Store,6th Grade; Ages 11-12,$34.00,"The Zeta Instruction DVD features the videos instructors need to teach this level. In this level, you and your student will confidently explore decimal math, percentages, and more to achieve a solid grasp of core operations, metric systems,"
Zeta Instruction Manual,https://store.demmelearning.com/products/zeta-instruction-manual,Demme Learning Store,6th Grade; Ages 11-12,$39.60,"The Zeta Instruction Manual includes the resources instructors need to teach this level. In this level, you and your student will confidently explore decimal math, percentages, and more to achieve a solid grasp of core operations , metric s"
Zeta Set,https://store.demmelearning.com/products/zeta-set,Demme Learning Store,6th Grade; Ages 11-12,$250.09,"Empower your student with this comprehensive set designed to provide everything you need to get started in the Zeta level of Math-U-See. The Zeta Set comes complete with every component necessary for instruction, including Instruction Manua"
Zeta Student Workbook and Tests,https://store.demmelearning.com/products/zeta-student-workbook-and-tests,Demme Learning Store,6th Grade; Ages 11-12,$48.00,"Equip your student with the Zeta materials they need to take their learning to the next level. The Zeta Student Workbook and Tests features just the student resources, including the Student Workbook and Tests booklet. In this level, you and"
Algebra 1: Legacy Edition,https://mathusee.com/products/math-u-see-curriculum/algebra-1/,mathusee.com curriculum,8th Grade; 9th Grade; High School,$42.30-$272.50,
Algebra 1: Principles of Secondary Mathematics,https://mathusee.com/products/math-u-see-curriculum/algebra-1-psm/,mathusee.com curriculum,8th Grade; 9th Grade; High School,$42.30-$272.50,
Algebra 2: Legacy Edition,https://mathusee.com/products/math-u-see-curriculum/algebra-2/,mathusee.com curriculum,10th Grade; 11th Grade; High School,$48.00-$160.18,
Algebra 2: Principles of Secondary Mathematics,https://mathusee.com/products/math-u-see-curriculum/algebra-2-psm/,mathusee.com curriculum,10th Grade; 11th Grade; High School,$48.00-$160.18,
Alpha,https://mathusee.com/products/math-u-see-curriculum/alpha/,mathusee.com curriculum,1st Grade; Ages 6-7,$34.00-$220.12,
Beta,https://mathusee.com/products/math-u-see-curriculum/beta/,mathusee.com curriculum,2nd Grade; Ages 7-8,$34.00-$220.12,
Calculus,https://mathusee.com/products/math-u-see-curriculum/calculus/,mathusee.com curriculum,12th Grade; High School; Ages 16-18,$48.00-$160.18,
Delta,https://mathusee.com/products/math-u-see-curriculum/delta/,mathusee.com curriculum,4th Grade; Ages 9-10,$34.00-$222.55,
Epsilon,https://mathusee.com/products/math-u-see-curriculum/epsilon/,mathusee.com curriculum,5th Grade; Ages 10-11,$34.00-$192.58,
Gamma,https://mathusee.com/products/math-u-see-curriculum/gamma/,mathusee.com curriculum,3rd Grade; Ages 8-9,$34.00-$220.12,
Geometry,https://mathusee.com/products/math-u-see-curriculum/geometry/,mathusee.com curriculum,9th Grade; 10th Grade; High School,$42.30-$151.27,
Pre-Algebra,https://mathusee.com/products/math-u-see-curriculum/pre-algebra/,mathusee.com curriculum,7th Grade; 8th Grade; Ages 12-14,$42.30-$252.52,
PreCalculus,https://mathusee.com/products/math-u-see-curriculum/precalculus/,mathusee.com curriculum,11th Grade; 12th Grade; High School,$48.00-$160.18,
Primer,https://mathusee.com/products/math-u-see-curriculum/primer/,mathusee.com curriculum,Preschool; Kindergarten; Ages 4-5,$28.80-$205.63,
Zeta,https://mathusee.com/products/math-u-see-curriculum/zeta/,mathusee.com curriculum,6th Grade; Ages 11-12,$34.00-$250.09,
AIM for Addition and Subtraction,https://mathusee.com/products/accelerated-individualized-mastery/accelerated-individualized-mastery-for-addition-and-subtraction/,mathusee.com product,Ages 8+; Remediation,See store,
AIM for Multiplication,https://mathusee.com/products/accelerated-individualized-mastery/accelerated-individualized-mastery-for-multiplication/,mathusee.com product,Ages 8+; Remediation,See store,
Integrated Manipulatives,https://mathusee.com/products/integrated-manipulatives/,mathusee.com product,All Levels; K-12,See store,
Product Training,https://mathusee.com/products/product-training/,mathusee.com product,Parents; Educators,See store,
