title,website_url,source,grades_or_ages,prices_mentioned,description
Homophones: Whose,https://store.bravewriter.com/products/homophones-whose,Brave Writer,Ages 8-14,$10.00,"Whose and Who's For kids ages 8-14 who can read and write comfortably. You are reading your child's writing. You see who's instead of whose . You just went over this! Exasperated, you wonder if they are ever going to ""get it!"" Like most homophones, these two words are stumpers. They sound identical, and mixing them up "
Northanger Abbey,https://store.bravewriter.com/products/northanger-abbey,Brave Writer,,$19.95,
A Wish in the Dark,https://store.bravewriter.com/products/wish-in-the-dark,Brave Writer,,$19.95,Literary Device: Plot Twists
The Land of Roar,https://store.bravewriter.com/products/land-of-roar,Brave Writer,,$19.95,Literary Device: Worldbuilding
Scythe,https://store.bravewriter.com/products/scythe,Brave Writer,,$19.95,
The Secret of Honeycake,https://store.bravewriter.com/products/secret-of-honeycake,Brave Writer,,$19.95,Literary Device: Dynamic Characters
Heartwood Hotel: Better Together,https://store.bravewriter.com/products/heartwood-hotel-better-together,Brave Writer,,$19.95,Literary Device: Setting
A Raisin in the Sun,https://store.bravewriter.com/products/raisin-in-the-sun,Brave Writer,,$19.95,
Will's Race for Home,https://store.bravewriter.com/products/wills-race-for-home,Brave Writer,,$19.95,Literary Device: Parenthetical Thoughts
With Just One Wing,https://store.bravewriter.com/products/with-just-one-wing,Brave Writer,,$19.95,Literary Device: Theme
Hire a Tutor (two hours),https://store.bravewriter.com/products/hire-a-tutor-two-hours,Brave Writer,,$160.00,This service depends on tutor availability. Please email us before purchase to ensure we have the right coach for you. We know some families need extra coaching in writing. We've got your back! Our professional writers/coaches are available to help your student one-on-one with essay writing assignments writing projects
Hire an Essay Reader,https://store.bravewriter.com/products/hire-an-essay-reader,Brave Writer,,$80.00,"This service is available ONLY for those who have purchased the MLA Research Essay independent study course. We know some parents feel ill-equipped to offer feedback on high school academic writing. We've got your back! Once the MLA Research Essay is written, your student can solicit detailed feedback from one of our e"
The Martian (Classroom Edition),https://store.bravewriter.com/products/martian,Brave Writer,,$19.95,
The First State of Being,https://store.bravewriter.com/products/first-state-of-being,Brave Writer,,$19.95,Literary Device: Voice
The Lighthouse Family,https://store.bravewriter.com/products/lighthouse-family,Brave Writer,,$19.95,Literary Device: Chapter Titles
Sir Gawain and the Green Knight,https://store.bravewriter.com/products/sir-gawain-and-the-green-knight-1,Brave Writer,,$19.95,
Impossible Creatures,https://store.bravewriter.com/products/impossible-creatures,Brave Writer,,$19.95,Literary Device: Cliffhangers
Winterfrost,https://store.bravewriter.com/products/winterfrost,Brave Writer,,$19.95,Literary Device: Descriptive Language
A-Z Guide to Literary Devices,https://store.bravewriter.com/products/a-z-guide-to-literary-devices,Brave Writer,,$25.00,Bring Literature to Life with Literary Devices If your kids have ever pictured a vivid world while reading . . . felt a poem hum like music . . . watched a character change and grow . . . . . . they’ve already experienced literary devices in action—whether they knew it or not! The A–Z Guide to Literary Devices helps yo
Escape from Mr. Lemoncello’s Library,https://store.bravewriter.com/products/escape-from-mr-lemoncellos-library,Brave Writer,,$19.95,Literary Device: Allusions
Book Uncle and Me,https://store.bravewriter.com/products/book-uncle-and-me,Brave Writer,,$19.95,Literary Device: Repetition
The Mythmakers: The Remarkable Fellowship of C. S. Lewis & J. R. R. Tolkien,https://store.bravewriter.com/products/mythmakers-the-remarkable-fellowship-of-c-s-lewis-j-r-r-tolkien,Brave Writer,,$19.95,
Semester of Classes,https://store.bravewriter.com/products/semester-of-classes,Brave Writer,,Free,https://bravewriter.com/landing/semester-of-classes-2
The Prince and the Pauper,https://store.bravewriter.com/products/prince-and-the-pauper2,Brave Writer,,$19.95,
Amari and the Despicable Wonders,https://store.bravewriter.com/products/amari-and-the-despicable-wonders,Brave Writer,,$19.95,Literary Device: Action
Ra the Mighty: The Crocodile Caper,https://store.bravewriter.com/products/ra-the-mighty-the-crocodile-caper,Brave Writer,,$19.95,Literary Device: Alliteration
The Woman All Spies Fear,https://store.bravewriter.com/products/woman-all-spies-fear,Brave Writer,,$19.95,
The Bletchley Riddle,https://store.bravewriter.com/products/bletchley-riddle,Brave Writer,,$19.95,Literary Device: Historical Detail
Sidekicks,https://store.bravewriter.com/products/sidekicks,Brave Writer,,$19.95,Literary Device: Onomatopoeia
Fairytales for All Ages Webinar,https://store.bravewriter.com/products/fairytales-for-all-ages-webinar,Brave Writer,,$15.00,"Fairytales are for everyone! Our wonderful ""Fairytales for All Ages"" webinar was a smashing success! Hundreds of kids participated and produced a wild array of wonderful retellings of the classic ""Cinderella."" We'd love you to experience the power and magic of how Julie Bogart teaches kids to write! Purchase the webina"
Practice Pages,https://store.bravewriter.com/products/practice-pages,Brave Writer,,Free,https://store.bravewriter.com/collections/practice-pages
The Tale of Despereaux,https://store.bravewriter.com/products/tale-of-despereaux,Brave Writer,,$19.95,Literary Device: Character
Sunrise on the Reaping,https://store.bravewriter.com/products/sunrise-on-the-reaping,Brave Writer,,$19.95,
Painting the Game,https://store.bravewriter.com/products/painting-the-game,Brave Writer,,$19.95,Literary Device: Metaphor
The Great Gatsby,https://store.bravewriter.com/products/great-gatsby,Brave Writer,,$19.95,
Flowers,https://store.bravewriter.com/products/flowers,Brave Writer,,$19.95,
A Christmas Carol,https://store.bravewriter.com/products/christmas-carol,Brave Writer,,$19.95,
Charlotte's Web,https://store.bravewriter.com/products/charlottes-web,Brave Writer,,$19.95,Literary Device: Alliteration
Buggy Bugs,https://store.bravewriter.com/products/buggy-bugs,Brave Writer,,$19.95,
Brown Girl Dreaming,https://store.bravewriter.com/products/brown-girl-dreaming,Brave Writer,,$19.95,
The Boy Who Saved Baseball,https://store.bravewriter.com/products/boy-who-saved-baseball,Brave Writer,,$19.95,Literary Device: Foreshadowing
Blink,https://store.bravewriter.com/products/blink,Brave Writer,,$19.95,
The Barren Grounds,https://store.bravewriter.com/products/barren-grounds,Brave Writer,,$19.95,
In the Beginning,https://store.bravewriter.com/products/in-the-beginning,Brave Writer,,$19.95,Literary Device: Repetition of Key Terms
Quill Collection Two,https://store.bravewriter.com/products/quill-collection-two,Brave Writer,,$149.00,"The happiest start to homeschooling Grab your books and pencils! The Quill is our revolutionary product that puts joy at the center of reading, writing, and math for the youngest crowd. Our year-long program has ten month-long lesson plans that develop pre-literacy skills! Lead your child into literacy of all kinds: Id"
Quill Collection One,https://store.bravewriter.com/products/quill-collection-one,Brave Writer,,$149.00,"The happiest start to homeschooling Grab your books and pencils! The Quill is our revolutionary product that puts joy at the center of reading, writing, and math for the youngest crowd. Our year-long program has ten month-long lesson plans that develop pre-literacy skills! Lead your child into literacy of all kinds: Id"
Slingshot Contemporary,https://store.bravewriter.com/products/slingshot-contemporary,Brave Writer,,$79.00,Timeless literature for teens The Slingshot guides teens in literary analysis of classic and contemporary literature. Even if your teen has never analyzed literature before... We’ve got you—and your college-bound teens—covered! Our year-long program includes five month-long lesson plans . Each handbook is based on a no
Slingshot Classics,https://store.bravewriter.com/products/slingshot-classics,Brave Writer,,$79.00,Timeless literature for teens The Slingshot guides teens in literary analysis of classic and contemporary literature. Even if your teen has never analyzed literature before... We’ve got you—and your college-bound teens—covered! Our year-long program includes five month-long lesson plans . Each handbook is based on a no
Literature Singles,https://store.bravewriter.com/products/literature-singles,Brave Writer,,Free,https://store.bravewriter.com/collections/literature-singles
Georges,https://store.bravewriter.com/products/georges,Brave Writer,,$11.95,
Apostrophes,https://store.bravewriter.com/products/apostrophes,Brave Writer,Ages 8-14,$10.00,"Contractions and Possessive Nouns For kids ages 8-14, who can read and write comfortably. Apostrophes are little marks with big jobs! The best way to learn how to use them in contractions and with possessive nouns is in the context of meaningful language. Introducing Practice Pages! Give your kids the opportunity to fl"
"Colons, Semicolons, and Em Dashes",https://store.bravewriter.com/products/colons-semicolons-and-em-dashes,Brave Writer,Ages 8-14,$10.00,"Dots, lines, and curves! What do they do? For kids ages 8-14, who can read and write comfortably. Three types of punctuation with overlapping jobs! Which one to use? Introducing Practice Pages: your kids can expand their punctuation prowess by putting these handy—and sometimes tricky—marks to work. Practice Pages pair "
Farther or Further,https://store.bravewriter.com/products/farther-or-further,Brave Writer,Ages 8-14,$10.00,"Farther or Further? Which will it be? For kids ages 8-14, who can read and write comfortably. Should you venture farther or further down the yellow brick road? Should you think further or farther before skipping off into the unknown? Look no further . . . or is it farther? Hummm . . . Give your kids the opportunity to "
I or Me,https://store.bravewriter.com/products/i-or-me,Brave Writer,Ages 8-14,$10.00,"I or Me? That is the question! For kids ages 8-14, who can read and write comfortably. Ever wonder how to help your child make the right choice when deciding between using ""I"" or ""me"" in a sentence? The best way to learn which one to use is to learn the distinction in the context of meaningful language—and know a handy"
Practice Pages Batch Two,https://store.bravewriter.com/products/practice-pages-batch-two,Brave Writer,Ages 8-14,$35.00,"Practice Pages target specific writing skills For kids ages 8-14 who can read and write comfortably. Buy the Batch! Save $5.00! Let's help your kids nail their writing skills, shall we? Practice Pages encode the writing concept in your child's mind so it's available when they need it. Each set of Practices Pages featur"
The Wee Free Men,https://store.bravewriter.com/products/wee-free-men,Brave Writer,,$19.95,
The Last Mapmaker,https://store.bravewriter.com/products/last-mapmaker,Brave Writer,,$19.95,Literary Device: Figurative Language
Love That Dog,https://store.bravewriter.com/products/love-that-dog,Brave Writer,,$19.95,Literary Device: Concrete Poetry
Help! My Kid Hates Writing,https://store.bravewriter.com/products/help-my-kid-hates-writing,Brave Writer,,$21.99,https://juliebogartwriter.com/help-my-kid-hates-writing/
Thirst,https://store.bravewriter.com/products/thirst,Brave Writer,,$19.95,Literary Device: Book Titles and Theme
The Magnolia Sword,https://store.bravewriter.com/products/magnolia-sword,Brave Writer,,$19.95,
"Figure It Out, Henri Weldon",https://store.bravewriter.com/products/figure-it-out-henri-weldon,Brave Writer,,$19.95,Literary Device: Rhyme
American Wings,https://store.bravewriter.com/products/american-wings,Brave Writer,,$19.95,
Clayton Byrd Goes Underground,https://store.bravewriter.com/products/clayton-byrd-goes-underground,Brave Writer,,$19.95,Literary Device: Vernacular
The Turtle of Michigan,https://store.bravewriter.com/products/turtle-of-michigan,Brave Writer,,$19.95,Literary Device: Golden Lines
"The Many Assassinations of Samir, the Seller of Dreams",https://store.bravewriter.com/products/many-assassinations-of-samir-the-seller-of-dreams,Brave Writer,,$19.95,Literary Device: Foreshadowing
The Diary of a Young Girl,https://store.bravewriter.com/products/diary-of-a-young-girl,Brave Writer,,$19.95,
